"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"16",2020-01-16,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"17",2020-01-17,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"18",2020-01-18,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"19",2020-01-19,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"20",2020-01-20,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"21",2020-01-21,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"22",2020-01-22,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"23",2020-01-23,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"24",2020-01-24,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"25",2020-01-25,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"26",2020-01-26,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"27",2020-01-27,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"28",2020-01-28,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"29",2020-01-29,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"30",2020-01-30,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"31",2020-01-31,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"32",2020-02-01,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"33",2020-02-02,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"34",2020-02-03,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"35",2020-02-04,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"36",2020-02-05,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"37",2020-02-06,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"38",2020-02-07,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"39",2020-02-08,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"40",2020-02-09,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"41",2020-02-10,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"42",2020-02-11,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"43",2020-02-12,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"44",2020-02-13,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"45",2020-02-14,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"46",2020-02-15,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"47",2020-02-16,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"48",2020-02-17,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"49",2020-02-18,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"50",2020-02-19,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"51",2020-02-20,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"52",2020-02-21,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"53",2020-02-22,"Cantabria","ESCB",581078,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"54",2020-02-23,"Cantabria","ESCB",581078,1,0,1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"55",2020-02-24,"Cantabria","ESCB",581078,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"56",2020-02-25,"Cantabria","ESCB",581078,9,0,10,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"57",2020-02-26,"Cantabria","ESCB",581078,0,0,10,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"58",2020-02-27,"Cantabria","ESCB",581078,0,0,10,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"59",2020-02-28,"Cantabria","ESCB",581078,0,0,10,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"60",2020-02-29,"Cantabria","ESCB",581078,1,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"61",2020-03-01,"Cantabria","ESCB",581078,4,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"62",2020-03-02,"Cantabria","ESCB",581078,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"63",2020-03-03,"Cantabria","ESCB",581078,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"64",2020-03-04,"Cantabria","ESCB",581078,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"65",2020-03-05,"Cantabria","ESCB",581078,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"66",2020-03-06,"Cantabria","ESCB",581078,9,0,24,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"67",2020-03-07,"Cantabria","ESCB",581078,12,0,36,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"68",2020-03-08,"Cantabria","ESCB",581078,17,0,53,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"69",2020-03-09,"Cantabria","ESCB",581078,9,0,62,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"70",2020-03-10,"Cantabria","ESCB",581078,3,0,65,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"71",2020-03-11,"Cantabria","ESCB",581078,17,0,82,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"72",2020-03-12,"Cantabria","ESCB",581078,36,0,118,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"73",2020-03-13,"Cantabria","ESCB",581078,54,0,172,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"74",2020-03-14,"Cantabria","ESCB",581078,59,0,231,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"75",2020-03-15,"Cantabria","ESCB",581078,68,0,299,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"76",2020-03-16,"Cantabria","ESCB",581078,71,0,370,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"77",2020-03-17,"Cantabria","ESCB",581078,76,1,446,1,410.820523060391,59.2092079009272,2850.46039545092,410.820523060391,410.820523060391,410.820523060391,0.000706997207019351,0.00010189545620541,0.00490546948163745,0.000706997207019351,0.000706997207019351,0.000706997207019351
"78",2020-03-18,"Cantabria","ESCB",581078,89,0,535,1,379.575091763224,54.4007880681703,2648.44049881253,0,410.820523060391,410.820523060391,0.000653225714556779,9.36204572676479e-05,0.0045578054905065,0,0.000706997207019351,0.000706997207019351
"79",2020-03-19,"Cantabria","ESCB",581078,178,0,713,1,396.006364813078,56.5213087727814,2774.5472349711,0,410.820523060391,410.820523060391,0.000681502939042741,9.72697448066894e-05,0.00477482753601255,0,0.000706997207019351,0.000706997207019351
"80",2020-03-20,"Cantabria","ESCB",581078,144,2,857,3,1127.23804887305,592.399759418008,2144.94621009883,670.357936268178,1081.17845932857,1081.17845932857,0.00193990832362101,0.00101948406137904,0.00369132235276302,0.00115364535616247,0.00186064256318183,0.00186064256318183
"81",2020-03-21,"Cantabria","ESCB",581078,99,3,956,6,1990.75830242735,1446.77574000933,2739.27638478225,909.579843098785,1990.75830242735,1990.75830242735,0.0034259743139946,0.00248981331251456,0.00471412854174871,0.00156533175081277,0.0034259743139946,0.0034259743139946
"82",2020-03-22,"Cantabria","ESCB",581078,84,2,1040,8,2312.83476827218,1820.46876231749,2938.36663174543,322.076465844822,2312.83476827218,2312.83476827218,0.00398024838020399,0.00313291634224233,0.00505675078344978,0.000554274066209394,0.00398024838020399,0.00398024838020399
"83",2020-03-23,"Cantabria","ESCB",581078,88,4,1128,12,3076.00830757066,2623.61759333176,3606.40481001961,763.173539298487,3076.00830757066,3076.00830757066,0.00529362376061504,0.00451508677549616,0.00620640397678042,0.00131337538041104,0.00529362376061504,0.00529362376061504
"84",2020-03-24,"Cantabria","ESCB",581078,58,5,1186,17,3829.95484240835,3424.01472380313,4284.02190940185,753.946534837683,3829.95484240835,3829.95484240835,0.00659112002589729,0.00589252169898556,0.00737254191244867,0.00129749626528226,0.00659112002589729,0.00659112002589729
"85",2020-03-25,"Cantabria","ESCB",581078,57,2,1243,19,3830.46887964874,3463.65578947501,4236.12874077809,0.51403724039892,3830.46887964874,3830.46887964874,0.00659200465281553,0.00596074156907508,0.00729012067360679,8.84626918243197e-07,0.00659200465281553,0.00659200465281553
"86",2020-03-26,"Cantabria","ESCB",581078,39,6,1282,25,4526.47643848144,4193.24533863542,4886.18892850072,696.007558832697,4526.47643848144,4526.47643848144,0.00778979145395531,0.00721632093907431,0.00840883483542781,0.00119778680113977,0.00778979145395531,0.00778979145395531
"87",2020-03-27,"Cantabria","ESCB",581078,74,3,1356,28,4751.7300864189,4437.11519208569,5088.65283787351,225.253647937455,4751.7300864189,4751.7300864189,0.00817743932212009,0.00763600616799413,0.00875726294554864,0.000387647868164781,0.00817743932212009,0.00817743932212009
"88",2020-03-28,"Cantabria","ESCB",581078,68,3,1424,31,4967.38511933941,4668.42495959485,5285.49031791143,215.655032920515,4967.38511933941,4967.38511933941,0.00854856855592435,0.00803407625068381,0.00909600831198467,0.000371129233804265,0.00854856855592435,0.00854856855592435
"89",2020-03-29,"Cantabria","ESCB",581078,39,3,1463,34,5088.27094198921,4807.46484087961,5385.47904894394,120.885822649801,4677.45041892882,5088.27094198921,0.00875660572589086,0.0082733554546543,0.0092680828545289,0.000208037169966511,0.00804960851887151,0.00875660572589086
"90",2020-03-30,"Cantabria","ESCB",581078,28,15,1491,49,6856.57998050042,6592.00887489264,7131.76968072039,1768.3090385112,6445.75945744003,6856.57998050042,0.0117997583465566,0.0113444475180486,0.0122733431324545,0.00304315262066574,0.0110927611395372,0.0117997583465566
"91",2020-03-31,"Cantabria","ESCB",581078,33,11,1524,60,7942.68827042771,7690.96105848333,8202.65458132884,1086.1082899273,7531.86774736732,7942.68827042771,0.0136688848492418,0.0132356775828431,0.0141162711053057,0.00186912650268517,0.0129618876422224,0.0136688848492418
"92",2020-04-01,"Cantabria","ESCB",581078,72,4,1596,64,8279.34876480482,8032.06948518017,8534.24090712252,336.660494377112,7198.17030547625,8279.34876480482,0.0142482571441439,0.0138227044995339,0.0146869110637858,0.000579372294902081,0.012387614580962,0.0142482571441439
"93",2020-04-02,"Cantabria","ESCB",581078,53,8,1649,72,9039.0315672908,8797.7776425366,9286.90119189264,759.682802485975,7048.27326486344,9039.0315672908,0.0155556251781874,0.0151404418039172,0.0159821937707031,0.00130736803404358,0.0121296508641928,0.0155556251781874
"94",2020-04-03,"Cantabria","ESCB",581078,34,2,1683,74,8947.15082665338,8713.74510079956,9186.80854085793,0,6726.19679901862,9039.0315672908,0.0153975039954247,0.0149958268955279,0.0158099403881371,0,0.0115753767979834,0.0155556251781874
"95",2020-04-04,"Cantabria","ESCB",581078,63,6,1746,80,9507.5332943684,9276.9733392808,9743.82333953451,376.620986440183,6339.64424616032,9004.83203067059,0.0163618882393902,0.0159651085384076,0.0167685290779112,0.000648141878440042,0.0109101432960124,0.0154967698496081
"96",2020-04-05,"Cantabria","ESCB",581078,25,9,1771,89,10201.9492080534,9978.34091439042,10430.5684218105,786.296654322394,6371.99436564503,9791.12868499298,0.0175569359157521,0.0171721196025154,0.0179503757185964,0.00135316885912458,0.0109658158898548,0.0168499387087327
"97",2020-04-06,"Cantabria","ESCB",581078,28,8,1799,97,10774.7423601321,10556.8881460972,10997.0922605772,572.793152078695,6944.27348048333,10363.9218370717,0.0185426781948931,0.0181677643037547,0.0189253288897139,0.000985742279141002,0.0119506735420775,0.0178356809878737
"98",2020-04-07,"Cantabria","ESCB",581078,13,3,1812,100,10709.7271632145,10498.8067792064,10924.8849247957,0,6248.26592165063,9693.5639008035,0.0184307909836795,0.0180678097935327,0.0188010644436645,0,0.0107528867409378,0.0166820356317112
"99",2020-04-08,"Cantabria","ESCB",581078,27,5,1839,105,10963.527499442,10756.9705949694,11174.0507394556,123.769942392317,6146.78221610549,8907.75400009703,0.0188675659712499,0.0185120940647718,0.0192298637006659,0.000213000565143263,0.0105782394379162,0.0153297044460417
"100",2020-04-09,"Cantabria","ESCB",581078,23,4,1862,109,11108.4987929308,10906.0719093838,11314.682908552,209.986490406369,6141.11367359134,8795.66402465858,0.0191170527759281,0.0187686883850082,0.0194718831354001,0.000361374015891789,0.0105684842200038,0.0151368043957241
"101",2020-04-10,"Cantabria","ESCB",581078,29,9,1891,118,11809.1202906246,11609.2730300865,12012.4078120163,700.621497693845,6720.84934863539,8733.11198305394,0.0203227798860473,0.019978854869891,0.0206726253825068,0.0012057271101192,0.0115661741601564,0.0150291561254323
"102",2020-04-11,"Cantabria","ESCB",581078,24,4,1915,122,11986.7278061092,11789.7800208764,12186.9655959086,177.607515484569,5130.14782560875,8156.77296370082,0.0206284316496394,0.0202894964546522,0.0209730287429718,0.000305651763592098,0.00882867330308281,0.0140373116237421
"103",2020-04-12,"Cantabria","ESCB",581078,46,8,1961,130,12707.9651816246,12511.0288769711,12908.0014637837,721.237375515393,4765.27691119685,8877.49630197582,0.0218696374352919,0.0215307219976855,0.0222138877461953,0.00124120578565252,0.00820075258605015,0.0152776327824764
"104",2020-04-13,"Cantabria","ESCB",581078,35,6,1996,136,13169.824284793,12973.8893961006,13368.7182306682,461.859103168452,4890.47551998819,8643.34784631157,0.0226644689435721,0.0223272768821064,0.023006753363005,0.000794831508280217,0.00841621179942829,0.0148746774896168
"105",2020-04-14,"Cantabria","ESCB",581078,14,6,2010,142,13492.5499779361,13299.4663192615,13688.4368543003,322.725693143131,4453.51841064535,8740.81989151725,0.0232198602905912,0.0228875750230803,0.0235569697257517,0.000555391347019042,0.00766423511240375,0.0150424209684711
"106",2020-04-15,"Cantabria","ESCB",581078,17,6,2027,148,13834.3159131441,13643.5521786129,14027.7469004506,341.765935208003,4795.28434585335,8866.93079380474,0.0238080187395567,0.0234797259208108,0.0241409017385801,0.000588158448965548,0.0082523935613693,0.0152594501836324
"107",2020-04-16,"Cantabria","ESCB",581078,18,3,2045,151,13911.146469003,13722.5291406201,14102.3563585823,76.8305558588181,4495.49391527199,8822.87552701376,0.0239402394669958,0.0236156404830678,0.0242693000915234,0.000132220727439032,0.00773647241036829,0.0151836337411049
"108",2020-04-17,"Cantabria","ESCB",581078,26,7,2071,158,14421.9704051934,14234.2413378831,14612.1753475346,510.823936190433,4220.02119714002,7565.39042469298,0.0248193364835588,0.0244962661430705,0.0251466676548323,0.000879097016563065,0.00726240056780677,0.0130195781370022
"109",2020-04-18,"Cantabria","ESCB",581078,13,4,2084,162,14577.2574695663,14391.5669267999,14765.3439277913,155.287064372882,3802.51510943421,6634.56919913857,0.0250865761043548,0.0247670139409853,0.0254102614929343,0.000267239620795972,0.00654389790946174,0.011417691255113
"110",2020-04-19,"Cantabria","ESCB",581078,15,4,2099,166,14756.2790064442,14572.2275425776,14942.6550937256,179.021536877921,3981.53664631213,6476.93024163938,0.0253946613130151,0.0250779199050345,0.0257154032569218,0.000308085208660319,0.00685198311812206,0.0111464041688713
"111",2020-04-20,"Cantabria","ESCB",581078,24,5,2123,171,15097.8785945674,14914.4106793721,15283.6034193136,341.599588123247,4199.36629204306,6058.84702727665,0.0259825334887355,0.0256667963326301,0.0263021546493132,0.000587872175720379,0.00722685472869918,0.0104269083105481
"112",2020-04-21,"Cantabria","ESCB",581078,10,4,2133,175,15260.6873399591,15078.9038070289,15444.6623619568,162.808745391605,4152.1885470283,6221.65577266825,0.0262627174664314,0.0259498790300594,0.0265793273225915,0.000280183977695946,0.00714566469050334,0.010707092288244
"113",2020-04-22,"Cantabria","ESCB",581078,26,4,2159,179,15546.5339176289,15364.9168622731,15730.2977307636,285.846577669863,3737.41362700432,6130.88136389794,0.0267546420921613,0.0264420901535992,0.0270708884706762,0.000491924625729873,0.00643186220611401,0.0105508750355338
"114",2020-04-23,"Cantabria","ESCB",581078,26,3,2185,182,15754.504006096,15573.0085199297,15938.1147297553,207.970088467126,3767.77619998687,5552.55479804267,0.0271125460025952,0.0268002032772359,0.0274285289234067,0.000357903910433927,0.00648411435295584,0.00955561008684319
"115",2020-04-24,"Cantabria","ESCB",581078,14,3,2199,185,15881.4908470566,15701.0294436815,16064.0264022079,126.986840960581,3173.52566543206,5106.74848692455,0.0273310826550938,0.0270205195235088,0.0276452152761039,0.000218536652498598,0.00546144521980192,0.00878840446020079
"116",2020-04-25,"Cantabria","ESCB",581078,12,3,2211,188,15998.1985743032,15818.8456763786,16179.5849620696,116.707727246558,2828.37428951017,5223.45621417111,0.0275319295762414,0.0272232741153144,0.0278440845498705,0.000200846921147518,0.00486746063266922,0.00898925138134831
"117",2020-04-26,"Cantabria","ESCB",581078,4,4,2215,192,16146.9541440356,15969.1753384119,16326.7120940458,148.755569732395,2654.40416609943,5248.44184151119,0.027787928890847,0.0274819823473129,0.0280972814218501,0.000255999314605604,0.00456806860025578,0.00903225013081065
"118",2020-04-27,"Cantabria","ESCB",581078,2,1,2217,193,16038.0849429019,15862.1415702847,16215.9798849354,0,2312.63823089143,5038.45535110482,0.0276005715977921,0.0272977837231572,0.0279067180050448,0,0.00397991015129024,0.00867087611491886
"119",2020-04-28,"Cantabria","ESCB",581078,5,2,2222,195,16047.7036308489,15873.1106067235,16224.2170551295,0,2235.80767503261,4337.83385341098,0.0276171247764481,0.0273166607696789,0.0279208936754266,0,0.0038476894238512,0.00746514900479966
"120",2020-04-29,"Cantabria","ESCB",581078,5,0,2227,195,15907.6818587642,15734.4449130603,16082.8261510267,0,1724.98373884218,4160.22633792641,0.0273761557979551,0.0270780255199135,0.027677568503758,0,0.00296859240728814,0.00715949724120756
"121",2020-04-30,"Cantabria","ESCB",581078,12,2,2239,197,15994.8013376175,15822.0731825541,16169.4151504711,0,1569.69667446929,3438.98896241101,0.0275260831379222,0.0272288284577184,0.0278265829208318,0,0.00270135278649217,0.00591829145555504
"122",2020-05-01,"Cantabria","ESCB",581078,16,2,2255,199,16121.0586025014,15948.4142709404,16295.5718386892,0,1390.67513759137,2977.12985924256,0.0277433642342361,0.0274462538091967,0.0280436909308031,0,0.00239326757783185,0.00512345994727483
"123",2020-05-02,"Cantabria","ESCB",581078,0,2,2255,201,16140.0004706451,15968.5809283846,16313.2601676194,0,1049.07554946813,2654.40416609943,0.0277759620406298,0.0274809594037024,0.0280741314722281,0,0.00180539540211147,0.00456806860025578
"124",2020-05-03,"Cantabria","ESCB",581078,3,1,2258,202,16106.4193825711,15935.9986135518,16278.6626441256,0,886.266804076522,2312.63823089143,0.0277181710244944,0.027424887215747,0.0280145912323743,0,0.00152521142441552,0.00397991015129024
"125",2020-05-04,"Cantabria","ESCB",581078,2,2,2260,204,16153.3021332948,15983.7876111378,16324.6144254123,0,600.420226406659,2235.80767503261,0.0277988533954044,0.02750712918255,0.0280936714613396,0,0.00103328679868565,0.0038476894238512
"126",2020-05-05,"Cantabria","ESCB",581078,0,0,2260,204,16036.5074756634,15868.1103080013,16206.6917248069,0,392.450137939533,1724.98373884218,0.0275978568723362,0.0273080555588084,0.0278907336447205,0,0.000675382888251721,0.00296859240728814
"127",2020-05-06,"Cantabria","ESCB",581078,1,1,2261,205,16015.0372756316,15847.5087303975,16184.3368130101,0,265.463296978953,1569.69667446929,0.0275609079600873,0.0272726014930827,0.027852262197175,0,0.000456846235753122,0.00270135278649217
"128",2020-05-07,"Cantabria","ESCB",581078,0,0,2261,205,15917.7292589139,15751.1279188767,16086.092758883,0,148.755569732395,1390.67513759137,0.0273934467643137,0.0271067359612249,0.0276831901377836,0,0.000255999314605604,0.00239326757783185
"129",2020-05-08,"Cantabria","ESCB",581078,2,1,2263,206,15920.9311956823,15754.9447948456,16088.666348141,0,0,1049.07554946813,0.0273989571033189,0.0271133045733027,0.0276876191288278,0,0,0.00180539540211147
"130",2020-05-09,"Cantabria","ESCB",581078,3,0,2266,206,15861.6952810764,15696.2516875112,16028.8827038816,0,0,886.266804076522,0.0272970156864937,0.0270122972948747,0.0275847351024847,0,0,0.00152521142441552
"131",2020-05-10,"Cantabria","ESCB",581078,2,0,2268,206,15802.3195988019,15637.4349418331,15968.9428369513,0,0,600.420226406659,0.0271948337379868,0.026911077242355,0.0274815822263988,0,0,0.00103328679868565
"132",2020-05-11,"Cantabria","ESCB",581078,10,1,2278,207,15880.9151437548,15715.8659321927,16047.6977146084,0,0,392.450137939533,0.0273300919046235,0.0270460522205156,0.027617114594957,0,0,0.000675382888251721
"133",2020-05-12,"Cantabria","ESCB",581078,8,0,2286,207,15872.6118895037,15707.5959871453,16039.3613638264,0,0,265.463296978953,0.0273158025075871,0.0270318201465988,0.027602768240798,0,0,0.000456846235753122
"134",2020-05-13,"Cantabria","ESCB",581078,2,0,2288,207,15824.4661094874,15659.891781127,15990.7699970256,0,0,148.755569732395,0.0272329465398576,0.0269497241009418,0.0275191454452338,0,0,0.000255999314605604
"135",2020-05-14,"Cantabria","ESCB",581078,2,1,2290,208,15854.1022143915,15689.8817921258,16020.0414735132,0,0,0,0.0272839484791913,0.0270013350912025,0.0275695198811746,0,0,0
"136",2020-05-15,"Cantabria","ESCB",581078,2,0,2292,208,15809.710628703,15645.898449867,15975.2379170946,0,0,0,0.0272075532522364,0.0269256424264332,0.0274924156775761,0,0,0
"137",2020-05-16,"Cantabria","ESCB",581078,4,2,2296,210,15933.8022292039,15770.0678751414,16099.2365720625,0,0,0,0.0274211073714784,0.0271393304773911,0.0277058098431922,0,0,0
"138",2020-05-17,"Cantabria","ESCB",581078,0,0,2296,210,15881.0917895909,15717.8543855279,16046.0244918437,0,0,0,0.0273303959013953,0.0270494742281206,0.0276142350800472,0,0,0
"139",2020-05-18,"Cantabria","ESCB",581078,3,0,2299,210,15852.0671978708,15689.0837966394,16016.7437246806,0,0,0,0.0272804463391676,0.0269999617893629,0.0275638446554174,0,0,0
"140",2020-05-19,"Cantabria","ESCB",581078,2,1,2301,211,15894.4985205374,15731.7368423684,16058.9441427074,0,0,0,0.027353468072337,0.0270733650944768,0.0276364690157043,0,0,0
"141",2020-05-20,"Cantabria","ESCB",581078,0,0,2301,211,15850.3729070831,15688.0192692528,16014.4067253916,0,0,0,0.0272775305674679,0.026998129802286,0.0275598228213624,0,0,0
"142",2020-05-21,"Cantabria","ESCB",581078,3,0,2304,211,15829.6387654607,15667.4664207918,15993.4897395052,0,0,0,0.0272418483671051,0.02696275959646,0.0275238259571094,0,0,0
"143",2020-05-22,"Cantabria","ESCB",581078,1,0,2305,211,15797.790626246,15635.907518537,15961.3497569509,0,0,0,0.0271870396508662,0.026908448639489,0.027468514996181,0,0,0
"144",2020-05-23,"Cantabria","ESCB",581078,2,0,2307,211,15775.0562511163,15613.3754343833,15938.4113173803,0,0,0,0.0271479151699363,0.0268696722890615,0.0274290393327235,0,0,0
"145",2020-05-24,"Cantabria","ESCB",581078,2,0,2309,211,15754.4077368994,15592.9080539585,15917.5801128044,0,0,0,0.0271123803291459,0.0268344491685427,0.0273931900929039,0,0,0
"146",2020-05-25,"Cantabria","ESCB",581078,1,0,2310,211,15728.7525074191,15567.4855077517,15891.6901073365,0,0,0,0.0270682292350064,0.0267906985082066,0.0273486349635273,0,0,0
"147",2020-05-26,"Cantabria","ESCB",581078,4,0,2314,211,15725.1727640509,15563.9183216331,15888.0979293972,0,0,0,0.0270620687137542,0.0267845595972195,0.0273424530431323,0,0,0
"148",2020-05-27,"Cantabria","ESCB",581078,2,0,2316,211,15709.3402437955,15548.2241206989,15872.1259083728,0,0,0,0.0270348219065177,0.0267575508291467,0.027314966163532,0,0,0
"149",2020-05-28,"Cantabria","ESCB",581078,1,0,2317,211,15687.6349684629,15526.7175385976,15850.220131329,0,0,0,0.0269974684439316,0.0267205393055625,0.0272772676496598,0,0,0
"150",2020-05-29,"Cantabria","ESCB",581078,3,0,2320,211,15680.4450734137,15519.5775725068,15842.9800393484,0,0,0,0.0269850950705649,0.0267082518569052,0.0272648078904181,0,0,0
